AGENCYID,AGENCYTITLE,CLASSIFICATION,SERVICETYPE,FULLORPARTTIME,ANNUALSALARY
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$44,832.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$44,822.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$44,820.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$44,820.00 "
58030,OUS - Oregon State University,Coordinator-Building Services,Other professionals,Full-Time,"$44,808.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$44,808.00 "
58030,OUS - Oregon State University,Analyst-Bus & Project,Other professionals,Full-Time,"$44,808.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$44,808.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$44,802.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$44,784.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$44,760.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$44,748.00 "
58030,OUS - Oregon State University,Trades/Maintenance Worker 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Senior Graphic Designer,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,General Maintenance Mechanic,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Accountant 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Program Representative 1,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,General Maintenance Mechanic,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Program Technician 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Boatswain,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Grants/Contracts Coordinator,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,General Maintenance Mechanic,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Program Representative 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,General Maintenance Mechanic,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,General Maintenance Mechanic,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Public Info Representative 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Program Technician 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Refrigeration Mechanic,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Public Info Representative 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Public Info Representative 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Public Info Representative 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Accountant 1,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Accountant 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Accountant 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Fiscal Coordinator 1,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Fiscal Coordinator 1,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Accountant 1,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Fiscal Coordinator 1,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Veterinary Technician 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Fiscal Coordinator 1,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,General Maintenance Mechanic,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Veterinary Technician 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Painter,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Painter,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Painter,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,General Maintenance Mechanic,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Purchasing Analyst 3,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Purchasing Analyst 3,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Library Technician 3,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Accountant 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Accountant 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Buyer 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$44,724.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$44,703.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$44,627.00 "
58030,OUS - Oregon State University,Accountant 2,Classified Staff,Full-Time,"$44,604.00 "
58030,OUS - Oregon State University,Consultant-HR 1,Other professionals,Full-Time,"$44,604.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$44,520.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$44,472.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$44,472.00 "
58030,OUS - Oregon State University,Coordinator-Student Program,Other professionals,Full-Time,"$44,472.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$44,424.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$44,388.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$44,352.00 "
58030,OUS - Oregon State University,Manager 2-Academic Program,Executive/Admin and managerial,Full-Time,"$44,352.00 "
58030,OUS - Oregon State University,Operations Specialist,Classified Staff,Full-Time,"$44,340.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$44,316.00 "
58030,OUS - Oregon State University,Coordinator-Athletics Ops,Other professionals,Full-Time,"$44,304.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$44,304.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$44,304.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$44,304.00 "
58030,OUS - Oregon State University,Specialist 2-Sports Comm,Other professionals,Full-Time,"$44,304.00 "
58030,OUS - Oregon State University,Manager 1-Retail Food,Executive/Admin and managerial,Full-Time,"$44,304.00 "
58030,OUS - Oregon State University,Coordinator-Res Program,Other professionals,Full-Time,"$44,298.00 "
58030,OUS - Oregon State University,Info Technology Consultant,Classified Staff,Full-Time,"$44,292.00 "
58030,OUS - Oregon State University,Coordinator-Student Program,Other professionals,Full-Time,"$44,292.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$44,262.00 "
58030,OUS - Oregon State University,Manager 2-Chef de Cuisine,Executive/Admin and managerial,Full-Time,"$44,256.00 "
58030,OUS - Oregon State University,Equipment Systems Specialist,Classified Staff,Full-Time,"$44,223.00 "
58030,OUS - Oregon State University,Supervisor-Farm/Ranch,Executive/Admin and managerial,Full-Time,"$44,220.00 "
58030,OUS - Oregon State University,Manager 1-Retail Food,Executive/Admin and managerial,Full-Time,"$44,208.00 "
58030,OUS - Oregon State University,Trades/Maintenance Coordinator,Classified Staff,Full-Time,"$44,184.00 "
58030,OUS - Oregon State University,Trades/Maintenance Coordinator,Classified Staff,Full-Time,"$44,184.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$44,154.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$44,148.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$44,148.00 "
58030,OUS - Oregon State University,Assistant Professor (Sr Res),Faculty,Full-Time,"$44,148.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$44,091.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$44,076.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$44,016.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$44,016.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$44,004.00 "
58030,OUS - Oregon State University,Consultant-Career Counselor,Other professionals,Full-Time,"$44,004.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$44,004.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$44,004.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$44,004.00 "
58030,OUS - Oregon State University,Administrative Assistant To,Other professionals,Full-Time,"$43,968.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$43,947.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$43,938.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$43,932.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$43,866.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$43,821.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$43,788.00 "
58030,OUS - Oregon State University,Coordinator-Building Services,Other professionals,Full-Time,"$43,764.00 "
58030,OUS - Oregon State University,Supervisor-Farm/Ranch,Executive/Admin and managerial,Full-Time,"$43,728.00 "
58030,OUS - Oregon State University,Coordinator-Student Program,Other professionals,Full-Time,"$43,718.00 "
58030,OUS - Oregon State University,Manager 2-Chef de Cuisine,Executive/Admin and managerial,Full-Time,"$43,716.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$43,716.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$43,716.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$43,704.00 "
58030,OUS - Oregon State University,Instructor- ESL,Faculty,Full-Time,"$43,680.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$43,632.00 "
58030,OUS - Oregon State University,Coordinator-Academic Program 2,Other professionals,Full-Time,"$43,569.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$43,430.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$43,421.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$43,389.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$43,368.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$43,332.00 "
58030,OUS - Oregon State University,Consultant-HR 1,Other professionals,Full-Time,"$43,296.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$43,296.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$43,286.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$43,272.00 "
58030,OUS - Oregon State University,Consultant-Protective Leave,Other professionals,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$43,260.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$43,224.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$43,200.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$43,200.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$43,200.00 "
58030,OUS - Oregon State University,Registered Nurse 1,Classified Staff,Full-Time,"$43,143.00 "
58030,OUS - Oregon State University,Registered Nurse 1,Classified Staff,Full-Time,"$43,143.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$43,068.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$43,068.00 "
58030,OUS - Oregon State University,Associate Professor (Sr Res),Faculty,Full-Time,"$43,050.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$43,032.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$43,020.00 "
58030,OUS - Oregon State University,Supervisor-Farm/Ranch,Executive/Admin and managerial,Full-Time,"$43,020.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$43,016.00 "
58030,OUS - Oregon State University,Coord-Career Services,Other professionals,Full-Time,"$43,008.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$43,008.00 "
58030,OUS - Oregon State University,Consultant-HR 1,Other professionals,Full-Time,"$43,008.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$43,008.00 "
58030,OUS - Oregon State University,Consultant-Admissions Advisor,Other professionals,Full-Time,"$43,008.00 "
58030,OUS - Oregon State University,Consultant-Academic Counselor,Other professionals,Full-Time,"$43,008.00 "
